date,geography_code,fam_comp_name,c_sex_name,c_ecopuk11_name,obs_value
2001,E09000026,All parents,Females,Employed Part-time,8225
2001,E09000026,All parents,Females,Employed Full-time,8728
2001,E09000026,All parents,Females,Unemployed,1003
2001,E09000026,All parents,Females,Economically inactive,11909
2001,E09000026,Both parents working - Couple family,All persons,Employed Part-time,7384
2001,E09000026,Both parents working - Couple family,All persons,Employed Full-time,19074
2001,E09000026,Both parents working - Couple family,All persons,Unemployed,0
2001,E09000026,Both parents working - Couple family,All persons,Economically inactive,0
2001,E09000026,Both parents working - Couple family,Males,Employed Part-time,684
2001,E09000026,Both parents working - Couple family,Males,Employed Full-time,12547
2001,E09000026,Both parents working - Couple family,Males,Unemployed,0
2001,E09000026,Both parents working - Couple family,Males,Economically inactive,0
2001,E09000026,Both parents working - Couple family,Females,Employed Part-time,6700
2001,E09000026,Both parents working - Couple family,Females,Employed Full-time,6527
2001,E09000026,Both parents working - Couple family,Females,Unemployed,0
2001,E09000026,Both parents working - Couple family,Females,Economically inactive,0
2001,E09000026,Both parents working - Couple family - 1 dependent child,All persons,Employed Part-time,2429
2001,E09000026,Both parents working - Couple family - 1 dependent child,All persons,Employed Full-time,7875
2001,E09000026,Both parents working - Couple family - 1 dependent child,All persons,Unemployed,0
2001,E09000026,Both parents working - Couple family - 1 dependent child,All persons,Economically inactive,0
2001,E09000026,Both parents working - Couple family - 1 dependent child,Males,Employed Part-time,281
2001,E09000026,Both parents working - Couple family - 1 dependent child,Males,Employed Full-time,4871
2001,E09000026,Both parents working - Couple family - 1 dependent child,Males,Unemployed,0
2001,E09000026,Both parents working - Couple family - 1 dependent child,Males,Economically inactive,0
2001,E09000026,Both parents working - Couple family - 1 dependent child,Females,Employed Part-time,2148
2001,E09000026,Both parents working - Couple family - 1 dependent child,Females,Employed Full-time,3004
2001,E09000026,Both parents working - Couple family - 1 dependent child,Females,Unemployed,0
2001,E09000026,Both parents working - Couple family - 1 dependent child,Females,Economically inactive,0
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Part-time,4955
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,All persons,Employed Full-time,11199
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Males,Employed Part-time,403
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Males,Employed Full-time,7676
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Males,Unemployed,0
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Females,Employed Part-time,4552
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Females,Employed Full-time,3523
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Females,Unemployed,0
2001,E09000026,Both parents working - Couple family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000026,One parent working,All persons,Employed Part-time,2364
2001,E09000026,One parent working,All persons,Employed Full-time,8913
2001,E09000026,One parent working,All persons,Unemployed,779
2001,E09000026,One parent working,All persons,Economically inactive,7313
2001,E09000026,One parent working,Males,Employed Part-time,839
2001,E09000026,One parent working,Males,Employed Full-time,6712
2001,E09000026,One parent working,Males,Unemployed,299
2001,E09000026,One parent working,Males,Economically inactive,711
2001,E09000026,One parent working,Females,Employed Part-time,1525
2001,E09000026,One parent working,Females,Employed Full-time,2201
2001,E09000026,One parent working,Females,Unemployed,480
2001,E09000026,One parent working,Females,Economically inactive,6602
2001,E09000026,One parent working - Lone Parent family,All persons,Employed Part-time,1134
2001,E09000026,One parent working - Lone Parent family,All persons,Employed Full-time,1987
2001,E09000026,One parent working - Lone Parent family,All persons,Unemployed,0
2001,E09000026,One parent working - Lone Parent family,All persons,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family,Males,Employed Part-time,47
2001,E09000026,One parent working - Lone Parent family,Males,Employed Full-time,368
2001,E09000026,One parent working - Lone Parent family,Males,Unemployed,0
2001,E09000026,One parent working - Lone Parent family,Males,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family,Females,Employed Part-time,1087
2001,E09000026,One parent working - Lone Parent family,Females,Employed Full-time,1619
2001,E09000026,One parent working - Lone Parent family,Females,Unemployed,0
2001,E09000026,One parent working - Lone Parent family,Females,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Part-time,620
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,All persons,Employed Full-time,1309
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,All persons,Unemployed,0
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,All persons,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Males,Employed Part-time,31
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Males,Employed Full-time,226
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Males,Unemployed,0
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Males,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Females,Employed Part-time,589
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Females,Employed Full-time,1083
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Females,Unemployed,0
2001,E09000026,One parent working - Lone Parent family - 1 dependent child,Females,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Part-time,514
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,All persons,Employed Full-time,678
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,All persons,Unemployed,0
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,All persons,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Part-time,16
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Males,Employed Full-time,142
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Males,Unemployed,0
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Males,Economically inactive,0
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Part-time,498
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Females,Employed Full-time,536
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Females,Unemployed,0
2001,E09000026,One parent working - Lone Parent family - 2 or more dependent children,Females,Economically inactive,0
2001,E09000026,One parent working - Couple family,All persons,Employed Part-time,1230
2001,E09000026,One parent working - Couple family,All persons,Employed Full-time,6926
2001,E09000026,One parent working - Couple family,All persons,Unemployed,779
2001,E09000026,One parent working - Couple family,All persons,Economically inactive,7313
2001,E09000026,One parent working - Couple family,Males,Employed Part-time,792
2001,E09000026,One parent working - Couple family,Males,Employed Full-time,6344
2001,E09000026,One parent working - Couple family,Males,Unemployed,299
2001,E09000026,One parent working - Couple family,Males,Economically inactive,711
2001,E09000026,One parent working - Couple family,Females,Employed Part-time,438
2001,E09000026,One parent working - Couple family,Females,Employed Full-time,582
2001,E09000026,One parent working - Couple family,Females,Unemployed,480
