date,geography_code,c_cob_name,c_sex_name,c_age_name,obs_value
2001,E09000027,China,Males,All people,79
2001,E09000027,China,Males,Aged 0 to 15,0
2001,E09000027,China,Males,Aged 16 to pensionable age,56
2001,E09000027,China,Males,Pensionable age and over,23
2001,E09000027,China,Females,All people,141
2001,E09000027,China,Females,Aged 0 to 15,16
2001,E09000027,China,Females,Aged 16 to pensionable age,89
2001,E09000027,China,Females,Pensionable age and over,36
2001,E09000027,Hong Kong,Males,All people,296
2001,E09000027,Hong Kong,Males,Aged 0 to 15,48
2001,E09000027,Hong Kong,Males,Aged 16 to pensionable age,238
2001,E09000027,Hong Kong,Males,Pensionable age and over,10
2001,E09000027,Hong Kong,Females,All people,326
2001,E09000027,Hong Kong,Females,Aged 0 to 15,41
2001,E09000027,Hong Kong,Females,Aged 16 to pensionable age,266
2001,E09000027,Hong Kong,Females,Pensionable age and over,19
2001,E09000027,Japan,Males,All people,228
2001,E09000027,Japan,Males,Aged 0 to 15,40
2001,E09000027,Japan,Males,Aged 16 to pensionable age,181
2001,E09000027,Japan,Males,Pensionable age and over,7
2001,E09000027,Japan,Females,All people,400
2001,E09000027,Japan,Females,Aged 0 to 15,51
2001,E09000027,Japan,Females,Aged 16 to pensionable age,333
2001,E09000027,Japan,Females,Pensionable age and over,16
2001,E09000027,Malaysia,Males,All people,125
2001,E09000027,Malaysia,Males,Aged 0 to 15,6
2001,E09000027,Malaysia,Males,Aged 16 to pensionable age,113
2001,E09000027,Malaysia,Males,Pensionable age and over,6
2001,E09000027,Malaysia,Females,All people,198
2001,E09000027,Malaysia,Females,Aged 0 to 15,7
2001,E09000027,Malaysia,Females,Aged 16 to pensionable age,167
2001,E09000027,Malaysia,Females,Pensionable age and over,24
2001,E09000027,Singapore,Males,All people,147
2001,E09000027,Singapore,Males,Aged 0 to 15,24
2001,E09000027,Singapore,Males,Aged 16 to pensionable age,115
2001,E09000027,Singapore,Males,Pensionable age and over,8
2001,E09000027,Singapore,Females,All people,167
2001,E09000027,Singapore,Females,Aged 0 to 15,18
2001,E09000027,Singapore,Females,Aged 16 to pensionable age,132
2001,E09000027,Singapore,Females,Pensionable age and over,17
2001,E09000027,Other Far East,Males,All people,263
2001,E09000027,Other Far East,Males,Aged 0 to 15,32
2001,E09000027,Other Far East,Males,Aged 16 to pensionable age,201
2001,E09000027,Other Far East,Males,Pensionable age and over,30
2001,E09000027,Other Far East,Females,All people,566
2001,E09000027,Other Far East,Females,Aged 0 to 15,47
2001,E09000027,Other Far East,Females,Aged 16 to pensionable age,450
2001,E09000027,Other Far East,Females,Pensionable age and over,69
2001,E09000027,South Asia,Males,All people,1716
2001,E09000027,South Asia,Males,Aged 0 to 15,120
2001,E09000027,South Asia,Males,Aged 16 to pensionable age,1333
2001,E09000027,South Asia,Males,Pensionable age and over,263
2001,E09000027,South Asia,Females,All people,1820
2001,E09000027,South Asia,Females,Aged 0 to 15,116
2001,E09000027,South Asia,Females,Aged 16 to pensionable age,1283
2001,E09000027,South Asia,Females,Pensionable age and over,421
2001,E09000027,Bangladesh,Males,All people,197
2001,E09000027,Bangladesh,Males,Aged 0 to 15,18
2001,E09000027,Bangladesh,Males,Aged 16 to pensionable age,169
2001,E09000027,Bangladesh,Males,Pensionable age and over,10
2001,E09000027,Bangladesh,Females,All people,168
2001,E09000027,Bangladesh,Females,Aged 0 to 15,21
2001,E09000027,Bangladesh,Females,Aged 16 to pensionable age,139
2001,E09000027,Bangladesh,Females,Pensionable age and over,8
2001,E09000027,India,Males,All people,959
2001,E09000027,India,Males,Aged 0 to 15,23
2001,E09000027,India,Males,Aged 16 to pensionable age,738
2001,E09000027,India,Males,Pensionable age and over,198
2001,E09000027,India,Females,All people,1112
2001,E09000027,India,Females,Aged 0 to 15,24
2001,E09000027,India,Females,Aged 16 to pensionable age,753
2001,E09000027,India,Females,Pensionable age and over,335
2001,E09000027,Pakistan,Males,All people,190
2001,E09000027,Pakistan,Males,Aged 0 to 15,9
2001,E09000027,Pakistan,Males,Aged 16 to pensionable age,155
2001,E09000027,Pakistan,Males,Pensionable age and over,26
2001,E09000027,Pakistan,Females,All people,172
2001,E09000027,Pakistan,Females,Aged 0 to 15,13
2001,E09000027,Pakistan,Females,Aged 16 to pensionable age,120
2001,E09000027,Pakistan,Females,Pensionable age and over,39
2001,E09000027,Other South Asia,Males,All people,370
2001,E09000027,Other South Asia,Males,Aged 0 to 15,70
2001,E09000027,Other South Asia,Males,Aged 16 to pensionable age,271
2001,E09000027,Other South Asia,Males,Pensionable age and over,29
2001,E09000027,Other South Asia,Females,All people,368
2001,E09000027,Other South Asia,Females,Aged 0 to 15,58
2001,E09000027,Other South Asia,Females,Aged 16 to pensionable age,271
2001,E09000027,Other South Asia,Females,Pensionable age and over,39
2001,E09000027,North America,Males,All people,1544
2001,E09000027,North America,Males,Aged 0 to 15,274
2001,E09000027,North America,Males,Aged 16 to pensionable age,1164
2001,E09000027,North America,Males,Pensionable age and over,106
2001,E09000027,North America,Females,All people,1905
2001,E09000027,North America,Females,Aged 0 to 15,235
2001,E09000027,North America,Females,Aged 16 to pensionable age,1484
2001,E09000027,North America,Females,Pensionable age and over,186
2001,E09000027,Canada,Males,All people,334
2001,E09000027,Canada,Males,Aged 0 to 15,27
2001,E09000027,Canada,Males,Aged 16 to pensionable age,280
2001,E09000027,Canada,Males,Pensionable age and over,27
2001,E09000027,Canada,Females,All people,373
2001,E09000027,Canada,Females,Aged 0 to 15,21
2001,E09000027,Canada,Females,Aged 16 to pensionable age,308
2001,E09000027,Canada,Females,Pensionable age and over,44
2001,E09000027,Caribbean and Jamaica,Males,All people,193
2001,E09000027,Caribbean and Jamaica,Males,Aged 0 to 15,9
2001,E09000027,Caribbean and Jamaica,Males,Aged 16 to pensionable age,152
2001,E09000027,Caribbean and Jamaica,Males,Pensionable age and over,32
2001,E09000027,Caribbean and Jamaica,Females,All people,259
2001,E09000027,Caribbean and Jamaica,Females,Aged 0 to 15,6
2001,E09000027,Caribbean and Jamaica,Females,Aged 16 to pensionable age,194
2001,E09000027,Caribbean and Jamaica,Females,Pensionable age and over,59
2001,E09000027,Jamaica,Males,All people,55
2001,E09000027,Jamaica,Males,Aged 0 to 15,0
2001,E09000027,Jamaica,Males,Aged 16 to pensionable age,41
2001,E09000027,Jamaica,Males,Pensionable age and over,14
2001,E09000027,Jamaica,Females,All people,89
2001,E09000027,Jamaica,Females,Aged 0 to 15,0
2001,E09000027,Jamaica,Females,Aged 16 to pensionable age,64
2001,E09000027,Jamaica,Females,Pensionable age and over,25
2001,E09000027,Other Caribbean and West Indies,Males,All people,138
2001,E09000027,Other Caribbean and West Indies,Males,Aged 0 to 15,9
2001,E09000027,Other Caribbean and West Indies,Males,Aged 16 to pensionable age,111
2001,E09000027,Other Caribbean and West Indies,Males,Pensionable age and over,18
2001,E09000027,Other Caribbean and West Indies,Females,All people,170
2001,E09000027,Other Caribbean and West Indies,Females,Aged 0 to 15,6
2001,E09000027,Other Caribbean and West Indies,Females,Aged 16 to pensionable age,130
2001,E09000027,Other Caribbean and West Indies,Females,Pensionable age and over,34
2001,E09000027,USA,Males,All people,977
2001,E09000027,USA,Males,Aged 0 to 15,227
2001,E09000027,USA,Males,Aged 16 to pensionable age,706
2001,E09000027,USA,Males,Pensionable age and over,44
2001,E09000027,USA,Females,All people,1204
2001,E09000027,USA,Females,Aged 0 to 15,194
2001,E09000027,USA,Females,Aged 16 to pensionable age,930
2001,E09000027,USA,Females,Pensionable age and over,80
2001,E09000027,Other North America,Males,All people,40
2001,E09000027,Other North America,Males,Aged 0 to 15,11
2001,E09000027,Other North America,Males,Aged 16 to pensionable age,26
2001,E09000027,Other North America,Males,Pensionable age and over,3
2001,E09000027,Other North America,Females,All people,69
2001,E09000027,Other North America,Females,Aged 0 to 15,14
2001,E09000027,Other North America,Females,Aged 16 to pensionable age,52
2001,E09000027,Other North America,Females,Pensionable age and over,3
2001,E09000027,South America,Males,All people,328
2001,E09000027,South America,Males,Aged 0 to 15,37
2001,E09000027,South America,Males,Aged 16 to pensionable age,259
2001,E09000027,South America,Males,Pensionable age and over,32
2001,E09000027,South America,Females,All people,476
2001,E09000027,South America,Females,Aged 0 to 15,35
2001,E09000027,South America,Females,Aged 16 to pensionable age,384
2001,E09000027,South America,Females,Pensionable age and over,57
2001,E09000027,Oceania,Males,All people,1260
2001,E09000027,Oceania,Males,Aged 0 to 15,159
2001,E09000027,Oceania,Males,Aged 16 to pensionable age,1032
2001,E09000027,Oceania,Males,Pensionable age and over,69
2001,E09000027,Oceania,Females,All people,1482
2001,E09000027,Oceania,Females,Aged 0 to 15,131
2001,E09000027,Oceania,Females,Aged 16 to pensionable age,1231
2001,E09000027,Oceania,Females,Pensionable age and over,120
2001,E09000027,Australia,Males,All people,739
2001,E09000027,Australia,Males,Aged 0 to 15,121
2001,E09000027,Australia,Males,Aged 16 to pensionable age,575
2001,E09000027,Australia,Males,Pensionable age and over,43
2001,E09000027,Australia,Females,All people,918
2001,E09000027,Australia,Females,Aged 0 to 15,100
2001,E09000027,Australia,Females,Aged 16 to pensionable age,741
2001,E09000027,Australia,Females,Pensionable age and over,77
2001,E09000027,New Zealand,Males,All people,511
2001,E09000027,New Zealand,Males,Aged 0 to 15,38
2001,E09000027,New Zealand,Males,Aged 16 to pensionable age,447
2001,E09000027,New Zealand,Males,Pensionable age and over,26
2001,E09000027,New Zealand,Females,All people,545
2001,E09000027,New Zealand,Females,Aged 0 to 15,31
2001,E09000027,New Zealand,Females,Aged 16 to pensionable age,474
2001,E09000027,New Zealand,Females,Pensionable age and over,40
2001,E09000027,Other Oceania,Males,All people,10
2001,E09000027,Other Oceania,Males,Aged 0 to 15,0
2001,E09000027,Other Oceania,Males,Aged 16 to pensionable age,10
2001,E09000027,Other Oceania,Males,Pensionable age and over,0
2001,E09000027,Other Oceania,Females,All people,19
2001,E09000027,Other Oceania,Females,Aged 0 to 15,0
2001,E09000027,Other Oceania,Females,Aged 16 to pensionable age,16
2001,E09000027,Other Oceania,Females,Pensionable age and over,3
2001,E09000027,Other,Males,All people,74
2001,E09000027,Other,Males,Aged 0 to 15,4
2001,E09000027,Other,Males,Aged 16 to pensionable age,52
2001,E09000027,Other,Males,Pensionable age and over,18
2001,E09000027,Other,Females,All people,95
2001,E09000027,Other,Females,Aged 0 to 15,5
2001,E09000027,Other,Females,Aged 16 to pensionable age,70
2001,E09000027,Other,Females,Pensionable age and over,20
2001,E09000029,United Kingdom,Males,All people,77445
2001,E09000029,United Kingdom,Males,Aged 0 to 15,18764
2001,E09000029,United Kingdom,Males,Aged 16 to pensionable age,49400
2001,E09000029,United Kingdom,Males,Pensionable age and over,9281
2001,E09000029,United Kingdom,Females,All people,81035
2001,E09000029,United Kingdom,Females,Aged 0 to 15,17521
2001,E09000029,United Kingdom,Females,Aged 16 to pensionable age,46510
2001,E09000029,United Kingdom,Females,Pensionable age and over,17004
2001,E09000029,England,Males,All people,75014
2001,E09000029,England,Males,Aged 0 to 15,18689
2001,E09000029,England,Males,Aged 16 to pensionable age,47501
2001,E09000029,England,Males,Pensionable age and over,8824
2001,E09000029,England,Females,All people,78387
2001,E09000029,England,Females,Aged 0 to 15,17455
2001,E09000029,England,Females,Aged 16 to pensionable age,44860
2001,E09000029,England,Females,Pensionable age and over,16072
2001,E09000029,Scotland,Males,All people,1196
2001,E09000029,Scotland,Males,Aged 0 to 15,33
2001,E09000029,Scotland,Males,Aged 16 to pensionable age,956
2001,E09000029,Scotland,Males,Pensionable age and over,207
2001,E09000029,Scotland,Females,All people,1259
2001,E09000029,Scotland,Females,Aged 0 to 15,24
2001,E09000029,Scotland,Females,Aged 16 to pensionable age,835
2001,E09000029,Scotland,Females,Pensionable age and over,400
2001,E09000029,Northern Ireland,Males,All people,335
2001,E09000029,Northern Ireland,Males,Aged 0 to 15,5
2001,E09000029,Northern Ireland,Males,Aged 16 to pensionable age,265
2001,E09000029,Northern Ireland,Males,Pensionable age and over,65
2001,E09000029,Northern Ireland,Females,All people,405
2001,E09000029,Northern Ireland,Females,Aged 0 to 15,4
2001,E09000029,Northern Ireland,Females,Aged 16 to pensionable age,284
2001,E09000029,Northern Ireland,Females,Pensionable age and over,117
2001,E09000029,Wales,Males,All people,879
2001,E09000029,Wales,Males,Aged 0 to 15,29
2001,E09000029,Wales,Males,Aged 16 to pensionable age,668
2001,E09000029,Wales,Males,Pensionable age and over,182
2001,E09000029,Wales,Females,All people,964
2001,E09000029,Wales,Females,Aged 0 to 15,29
2001,E09000029,Wales,Females,Aged 16 to pensionable age,523
2001,E09000029,Wales,Females,Pensionable age and over,412
2001,E09000029,UK part not specified,Males,All people,21
2001,E09000029,UK part not specified,Males,Aged 0 to 15,8
2001,E09000029,UK part not specified,Males,Aged 16 to pensionable age,10
2001,E09000029,UK part not specified,Males,Pensionable age and over,3
2001,E09000029,UK part not specified,Females,All people,20
2001,E09000029,UK part not specified,Females,Aged 0 to 15,9
2001,E09000029,UK part not specified,Females,Aged 16 to pensionable age,8
2001,E09000029,UK part not specified,Females,Pensionable age and over,3
2001,E09000029,Republic of Ireland,Males,All people,1079
2001,E09000029,Republic of Ireland,Males,Aged 0 to 15,26
2001,E09000029,Republic of Ireland,Males,Aged 16 to pensionable age,761
2001,E09000029,Republic of Ireland,Males,Pensionable age and over,292
2001,E09000029,Republic of Ireland,Females,All people,1655
2001,E09000029,Republic of Ireland,Females,Aged 0 to 15,28
2001,E09000029,Republic of Ireland,Females,Aged 16 to pensionable age,872
2001,E09000029,Republic of Ireland,Females,Pensionable age and over,755
2001,E09000029,Ireland not otherwise specified,Males,All people,3
2001,E09000029,Ireland not otherwise specified,Males,Aged 0 to 15,0
2001,E09000029,Ireland not otherwise specified,Males,Aged 16 to pensionable age,3
2001,E09000029,Ireland not otherwise specified,Males,Pensionable age and over,0
2001,E09000029,Ireland not otherwise specified,Females,All people,0
2001,E09000029,Ireland not otherwise specified,Females,Aged 0 to 15,0
2001,E09000029,Ireland not otherwise specified,Females,Aged 16 to pensionable age,0
2001,E09000029,Ireland not otherwise specified,Females,Pensionable age and over,0
2001,E09000029,Channel Islands and Isle of Man,Males,All people,35
2001,E09000029,Channel Islands and Isle of Man,Males,Aged 0 to 15,0
2001,E09000029,Channel Islands and Isle of Man,Males,Aged 16 to pensionable age,30
2001,E09000029,Channel Islands and Isle of Man,Males,Pensionable age and over,5
2001,E09000029,Channel Islands and Isle of Man,Females,All people,52
2001,E09000029,Channel Islands and Isle of Man,Females,Aged 0 to 15,4
2001,E09000029,Channel Islands and Isle of Man,Females,Aged 16 to pensionable age,34
2001,E09000029,Channel Islands and Isle of Man,Females,Pensionable age and over,14
2001,E09000029,Other Western Europe,Males,All people,1238
2001,E09000029,Other Western Europe,Males,Aged 0 to 15,93
2001,E09000029,Other Western Europe,Males,Aged 16 to pensionable age,985
2001,E09000029,Other Western Europe,Males,Pensionable age and over,160
2001,E09000029,Other Western Europe,Females,All people,1730
2001,E09000029,Other Western Europe,Females,Aged 0 to 15,82
2001,E09000029,Other Western Europe,Females,Aged 16 to pensionable age,1130
2001,E09000029,Other Western Europe,Females,Pensionable age and over,518
2001,E09000029,EU Countries,Males,All people,1112
2001,E09000029,EU Countries,Males,Aged 0 to 15,84
2001,E09000029,EU Countries,Males,Aged 16 to pensionable age,885
2001,E09000029,EU Countries,Males,Pensionable age and over,143
2001,E09000029,EU Countries,Females,All people,1565
