date,geography_code,c_hhchuk11_name,c_tenhuk11_name,occrat_name,c_hhchuk11_code,c_tenhuk11_code,occrat_code,obs_value
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of 0,13,3,3,3
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of -1 or less,13,3,4,0
2001,E09000016,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,13,4,0,15
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,13,4,1,3
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,13,4,2,3
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,13,4,3,5
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,13,4,4,4
2001,E09000016,Lone parent households,All categories: Tenure,All categories: Occupancy rating,14,0,0,8427
2001,E09000016,Lone parent households,All categories: Tenure,Occupancy rating of +2 or more,14,0,1,1775
2001,E09000016,Lone parent households,All categories: Tenure,Occupancy rating of +1,14,0,2,2587
2001,E09000016,Lone parent households,All categories: Tenure,Occupancy rating of 0,14,0,3,3117
2001,E09000016,Lone parent households,All categories: Tenure,Occupancy rating of -1 or less,14,0,4,948
2001,E09000016,Lone parent households,Owned,All categories: Occupancy rating,14,1,0,4765
2001,E09000016,Lone parent households,Owned,Occupancy rating of +2 or more,14,1,1,1490
2001,E09000016,Lone parent households,Owned,Occupancy rating of +1,14,1,2,1838
2001,E09000016,Lone parent households,Owned,Occupancy rating of 0,14,1,3,1126
2001,E09000016,Lone parent households,Owned,Occupancy rating of -1 or less,14,1,4,311
2001,E09000016,Lone parent households,Rented from council,All categories: Occupancy rating,14,2,0,2252
2001,E09000016,Lone parent households,Rented from council,Occupancy rating of +2 or more,14,2,1,133
2001,E09000016,Lone parent households,Rented from council,Occupancy rating of +1,14,2,2,405
2001,E09000016,Lone parent households,Rented from council,Occupancy rating of 0,14,2,3,1301
2001,E09000016,Lone parent households,Rented from council,Occupancy rating of -1 or less,14,2,4,413
2001,E09000016,Lone parent households,Other social rented,All categories: Occupancy rating,14,3,0,324
2001,E09000016,Lone parent households,Other social rented,Occupancy rating of +2 or more,14,3,1,15
2001,E09000016,Lone parent households,Other social rented,Occupancy rating of +1,14,3,2,68
2001,E09000016,Lone parent households,Other social rented,Occupancy rating of 0,14,3,3,177
2001,E09000016,Lone parent households,Other social rented,Occupancy rating of -1 or less,14,3,4,64
2001,E09000016,Lone parent households,Private rented or living rent free,All categories: Occupancy rating,14,4,0,1086
2001,E09000016,Lone parent households,Private rented or living rent free,Occupancy rating of +2 or more,14,4,1,137
2001,E09000016,Lone parent households,Private rented or living rent free,Occupancy rating of +1,14,4,2,276
2001,E09000016,Lone parent households,Private rented or living rent free,Occupancy rating of 0,14,4,3,513
2001,E09000016,Lone parent households,Private rented or living rent free,Occupancy rating of -1 or less,14,4,4,160
2001,E09000016,With dependent children,All categories: Tenure,All categories: Occupancy rating,15,0,0,5160
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,15,0,1,825
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +1,15,0,2,1329
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of 0,15,0,3,2266
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,15,0,4,740
2001,E09000016,With dependent children,Owned,All categories: Occupancy rating,15,1,0,2230
2001,E09000016,With dependent children,Owned,Occupancy rating of +2 or more,15,1,1,633
2001,E09000016,With dependent children,Owned,Occupancy rating of +1,15,1,2,783
2001,E09000016,With dependent children,Owned,Occupancy rating of 0,15,1,3,615
2001,E09000016,With dependent children,Owned,Occupancy rating of -1 or less,15,1,4,199
2001,E09000016,With dependent children,Rented from council,All categories: Occupancy rating,15,2,0,1728
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +2 or more,15,2,1,74
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +1,15,2,2,255
2001,E09000016,With dependent children,Rented from council,Occupancy rating of 0,15,2,3,1055
2001,E09000016,With dependent children,Rented from council,Occupancy rating of -1 or less,15,2,4,344
2001,E09000016,With dependent children,Other social rented,All categories: Occupancy rating,15,3,0,277
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +2 or more,15,3,1,15
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +1,15,3,2,58
2001,E09000016,With dependent children,Other social rented,Occupancy rating of 0,15,3,3,151
2001,E09000016,With dependent children,Other social rented,Occupancy rating of -1 or less,15,3,4,53
2001,E09000016,With dependent children,Private rented or living rent free,All categories: Occupancy rating,15,4,0,925
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,15,4,1,103
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +1,15,4,2,233
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of 0,15,4,3,445
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,15,4,4,144
2001,E09000016,All children non-dependent,All categories: Tenure,All categories: Occupancy rating,16,0,0,3267
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of +2 or more,16,0,1,950
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of +1,16,0,2,1258
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of 0,16,0,3,851
2001,E09000016,All children non-dependent,All categories: Tenure,Occupancy rating of -1 or less,16,0,4,208
2001,E09000016,All children non-dependent,Owned,All categories: Occupancy rating,16,1,0,2535
2001,E09000016,All children non-dependent,Owned,Occupancy rating of +2 or more,16,1,1,857
2001,E09000016,All children non-dependent,Owned,Occupancy rating of +1,16,1,2,1055
2001,E09000016,All children non-dependent,Owned,Occupancy rating of 0,16,1,3,511
2001,E09000016,All children non-dependent,Owned,Occupancy rating of -1 or less,16,1,4,112
2001,E09000016,All children non-dependent,Rented from council,All categories: Occupancy rating,16,2,0,524
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of +2 or more,16,2,1,59
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of +1,16,2,2,150
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of 0,16,2,3,246
2001,E09000016,All children non-dependent,Rented from council,Occupancy rating of -1 or less,16,2,4,69
2001,E09000016,All children non-dependent,Other social rented,All categories: Occupancy rating,16,3,0,47
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of +2 or more,16,3,1,0
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of +1,16,3,2,10
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of 0,16,3,3,26
2001,E09000016,All children non-dependent,Other social rented,Occupancy rating of -1 or less,16,3,4,11
2001,E09000016,All children non-dependent,Private rented or living rent free,All categories: Occupancy rating,16,4,0,161
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of +2 or more,16,4,1,34
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of +1,16,4,2,43
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of 0,16,4,3,68
2001,E09000016,All children non-dependent,Private rented or living rent free,Occupancy rating of -1 or less,16,4,4,16
2001,E09000016,Other households,All categories: Tenure,All categories: Occupancy rating,17,0,0,4384
2001,E09000016,Other households,All categories: Tenure,Occupancy rating of +2 or more,17,0,1,1257
2001,E09000016,Other households,All categories: Tenure,Occupancy rating of +1,17,0,2,1126
2001,E09000016,Other households,All categories: Tenure,Occupancy rating of 0,17,0,3,1267
2001,E09000016,Other households,All categories: Tenure,Occupancy rating of -1 or less,17,0,4,734
2001,E09000016,Other households,Owned,All categories: Occupancy rating,17,1,0,3262
2001,E09000016,Other households,Owned,Occupancy rating of +2 or more,17,1,1,1123
2001,E09000016,Other households,Owned,Occupancy rating of +1,17,1,2,919
2001,E09000016,Other households,Owned,Occupancy rating of 0,17,1,3,827
2001,E09000016,Other households,Owned,Occupancy rating of -1 or less,17,1,4,393
2001,E09000016,Other households,Rented from council,All categories: Occupancy rating,17,2,0,456
2001,E09000016,Other households,Rented from council,Occupancy rating of +2 or more,17,2,1,33
2001,E09000016,Other households,Rented from council,Occupancy rating of +1,17,2,2,80
2001,E09000016,Other households,Rented from council,Occupancy rating of 0,17,2,3,164
2001,E09000016,Other households,Rented from council,Occupancy rating of -1 or less,17,2,4,179
2001,E09000016,Other households,Other social rented,All categories: Occupancy rating,17,3,0,62
2001,E09000016,Other households,Other social rented,Occupancy rating of +2 or more,17,3,1,3
2001,E09000016,Other households,Other social rented,Occupancy rating of +1,17,3,2,6
2001,E09000016,Other households,Other social rented,Occupancy rating of 0,17,3,3,29
2001,E09000016,Other households,Other social rented,Occupancy rating of -1 or less,17,3,4,24
2001,E09000016,Other households,Private rented or living rent free,All categories: Occupancy rating,17,4,0,604
2001,E09000016,Other households,Private rented or living rent free,Occupancy rating of +2 or more,17,4,1,98
2001,E09000016,Other households,Private rented or living rent free,Occupancy rating of +1,17,4,2,121
2001,E09000016,Other households,Private rented or living rent free,Occupancy rating of 0,17,4,3,247
2001,E09000016,Other households,Private rented or living rent free,Occupancy rating of -1 or less,17,4,4,138
2001,E09000016,With dependent children,All categories: Tenure,All categories: Occupancy rating,18,0,0,1672
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +2 or more,18,0,1,386
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of +1,18,0,2,345
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of 0,18,0,3,482
2001,E09000016,With dependent children,All categories: Tenure,Occupancy rating of -1 or less,18,0,4,459
2001,E09000016,With dependent children,Owned,All categories: Occupancy rating,18,1,0,1286
2001,E09000016,With dependent children,Owned,Occupancy rating of +2 or more,18,1,1,361
2001,E09000016,With dependent children,Owned,Occupancy rating of +1,18,1,2,297
2001,E09000016,With dependent children,Owned,Occupancy rating of 0,18,1,3,365
2001,E09000016,With dependent children,Owned,Occupancy rating of -1 or less,18,1,4,263
2001,E09000016,With dependent children,Rented from council,All categories: Occupancy rating,18,2,0,231
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +2 or more,18,2,1,6
2001,E09000016,With dependent children,Rented from council,Occupancy rating of +1,18,2,2,22
2001,E09000016,With dependent children,Rented from council,Occupancy rating of 0,18,2,3,74
2001,E09000016,With dependent children,Rented from council,Occupancy rating of -1 or less,18,2,4,129
2001,E09000016,With dependent children,Other social rented,All categories: Occupancy rating,18,3,0,35
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +2 or more,18,3,1,0
2001,E09000016,With dependent children,Other social rented,Occupancy rating of +1,18,3,2,3
2001,E09000016,With dependent children,Other social rented,Occupancy rating of 0,18,3,3,12
2001,E09000016,With dependent children,Other social rented,Occupancy rating of -1 or less,18,3,4,20
2001,E09000016,With dependent children,Private rented or living rent free,All categories: Occupancy rating,18,4,0,120
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +2 or more,18,4,1,19
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of +1,18,4,2,23
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of 0,18,4,3,31
2001,E09000016,With dependent children,Private rented or living rent free,Occupancy rating of -1 or less,18,4,4,47
2001,E09000016,All student,All categories: Tenure,All categories: Occupancy rating,19,0,0,10
2001,E09000016,All student,All categories: Tenure,Occupancy rating of +2 or more,19,0,1,0
2001,E09000016,All student,All categories: Tenure,Occupancy rating of +1,19,0,2,0
2001,E09000016,All student,All categories: Tenure,Occupancy rating of 0,19,0,3,7
