date,geography_code,c_age_name,hhtype_name,c_age_code,hhtype_code,obs_value
2001,E09000029,no dependent children in household,In a couple household,20,1,9736
2001,E09000029,no dependent children in household,Not in a couple household,20,2,4482
2001,E09000029,"dependent children in household, youngest aged 0 to 4",All adults,21,0,794
2001,E09000029,"dependent children in household, youngest aged 0 to 4",In a couple household,21,1,729
2001,E09000029,"dependent children in household, youngest aged 0 to 4",Not in a couple household,21,2,65
2001,E09000029,"dependent children in household, youngest aged 5 to 9",All adults,22,0,1568
2001,E09000029,"dependent children in household, youngest aged 5 to 9",In a couple household,22,1,1437
2001,E09000029,"dependent children in household, youngest aged 5 to 9",Not in a couple household,22,2,131
2001,E09000029,"dependent children in household, youngest aged 10 to 15",All adults,23,0,4181
2001,E09000029,"dependent children in household, youngest aged 10 to 15",In a couple household,23,1,3774
2001,E09000029,"dependent children in household, youngest aged 10 to 15",Not in a couple household,23,2,407
2001,E09000029,"dependent children in household, youngest aged 16 to 18",All adults,24,0,2076
2001,E09000029,"dependent children in household, youngest aged 16 to 18",In a couple household,24,1,1866
2001,E09000029,"dependent children in household, youngest aged 16 to 18",Not in a couple household,24,2,210
2001,E09000029,55 to pensionable age,All adults,25,0,12746
2001,E09000029,55 to pensionable age,In a couple household,25,1,9806
2001,E09000029,55 to pensionable age,Not in a couple household,25,2,2940
2001,E09000029,no dependent children in household,All adults,26,0,11583
2001,E09000029,no dependent children in household,In a couple household,26,1,8752
2001,E09000029,no dependent children in household,Not in a couple household,26,2,2831
2001,E09000029,"dependent children in household, youngest aged 0 to 4",All adults,27,0,169
2001,E09000029,"dependent children in household, youngest aged 0 to 4",In a couple household,27,1,157
2001,E09000029,"dependent children in household, youngest aged 0 to 4",Not in a couple household,27,2,12
2001,E09000029,"dependent children in household, youngest aged 5 to 9",All adults,28,0,171
2001,E09000029,"dependent children in household, youngest aged 5 to 9",In a couple household,28,1,153
2001,E09000029,"dependent children in household, youngest aged 5 to 9",Not in a couple household,28,2,18
2001,E09000029,"dependent children in household, youngest aged 10 to 15",All adults,29,0,421
2001,E09000029,"dependent children in household, youngest aged 10 to 15",In a couple household,29,1,375
2001,E09000029,"dependent children in household, youngest aged 10 to 15",Not in a couple household,29,2,46
2001,E09000029,"dependent children in household, youngest aged 16 to 18",All adults,30,0,402
2001,E09000029,"dependent children in household, youngest aged 16 to 18",In a couple household,30,1,369
2001,E09000029,"dependent children in household, youngest aged 16 to 18",Not in a couple household,30,2,33
2001,E09000029,Pensionable age to 74,All adults,31,0,16929
2001,E09000029,Pensionable age to 74,In a couple household,31,1,11139
2001,E09000029,Pensionable age to 74,Not in a couple household,31,2,5790
2001,E09000029,75 and over dependent children or not,All adults,32,0,11970
2001,E09000029,75 and over dependent children or not,In a couple household,32,1,4858
2001,E09000029,75 and over dependent children or not,Not in a couple household,32,2,7112
2001,E09000031,All Adults,All adults,0,0,164383
2001,E09000031,All Adults,In a couple household,0,1,101129
2001,E09000031,All Adults,Not in a couple household,0,2,63254
2001,E09000031,Aged 16 to 24,All adults,1,0,21341
2001,E09000031,Aged 16 to 24,In a couple household,1,1,12677
2001,E09000031,Aged 16 to 24,Not in a couple household,1,2,8664
2001,E09000031,no dependent children in household,All adults,2,0,13733
2001,E09000031,no dependent children in household,In a couple household,2,1,7337
2001,E09000031,no dependent children in household,Not in a couple household,2,2,6396
2001,E09000031,"dependent children in household, youngest aged 0 to 4",All adults,3,0,2652
2001,E09000031,"dependent children in household, youngest aged 0 to 4",In a couple household,3,1,1758
2001,E09000031,"dependent children in household, youngest aged 0 to 4",Not in a couple household,3,2,894
2001,E09000031,"dependent children in household, youngest aged 5 to 9",All adults,4,0,1109
2001,E09000031,"dependent children in household, youngest aged 5 to 9",In a couple household,4,1,738
2001,E09000031,"dependent children in household, youngest aged 5 to 9",Not in a couple household,4,2,371
2001,E09000031,"dependent children in household, youngest aged 10 to 15",All adults,5,0,2591
2001,E09000031,"dependent children in household, youngest aged 10 to 15",In a couple household,5,1,1870
2001,E09000031,"dependent children in household, youngest aged 10 to 15",Not in a couple household,5,2,721
2001,E09000031,"dependent children in household, youngest aged 16 to 18",All adults,6,0,1256
2001,E09000031,"dependent children in household, youngest aged 16 to 18",In a couple household,6,1,974
2001,E09000031,"dependent children in household, youngest aged 16 to 18",Not in a couple household,6,2,282
2001,E09000031,Aged 25 to 34,All adults,7,0,42164
2001,E09000031,Aged 25 to 34,In a couple household,7,1,25525
2001,E09000031,Aged 25 to 34,Not in a couple household,7,2,16639
2001,E09000031,no dependent children in household,All adults,8,0,26592
2001,E09000031,no dependent children in household,In a couple household,8,1,13838
2001,E09000031,no dependent children in household,Not in a couple household,8,2,12754
2001,E09000031,"dependent children in household, youngest aged 0 to 4",All adults,9,0,11009
2001,E09000031,"dependent children in household, youngest aged 0 to 4",In a couple household,9,1,8926
2001,E09000031,"dependent children in household, youngest aged 0 to 4",Not in a couple household,9,2,2083
2001,E09000031,"dependent children in household, youngest aged 5 to 9",All adults,10,0,3100
2001,E09000031,"dependent children in household, youngest aged 5 to 9",In a couple household,10,1,1877
2001,E09000031,"dependent children in household, youngest aged 5 to 9",Not in a couple household,10,2,1223
2001,E09000031,"dependent children in household, youngest aged 10 to 15",All adults,11,0,1168
2001,E09000031,"dependent children in household, youngest aged 10 to 15",In a couple household,11,1,666
2001,E09000031,"dependent children in household, youngest aged 10 to 15",Not in a couple household,11,2,502
2001,E09000031,"dependent children in household, youngest aged 16 to 18",All adults,12,0,295
2001,E09000031,"dependent children in household, youngest aged 16 to 18",In a couple household,12,1,218
2001,E09000031,"dependent children in household, youngest aged 16 to 18",Not in a couple household,12,2,77
2001,E09000031,Aged 35 to 44,All adults,13,0,34652
2001,E09000031,Aged 35 to 44,In a couple household,13,1,22401
2001,E09000031,Aged 35 to 44,Not in a couple household,13,2,12251
2001,E09000031,no dependent children in household,All adults,14,0,14090
2001,E09000031,no dependent children in household,In a couple household,14,1,6080
2001,E09000031,no dependent children in household,Not in a couple household,14,2,8010
2001,E09000031,"dependent children in household, youngest aged 0 to 4",All adults,15,0,8022
2001,E09000031,"dependent children in household, youngest aged 0 to 4",In a couple household,15,1,6895
2001,E09000031,"dependent children in household, youngest aged 0 to 4",Not in a couple household,15,2,1127
2001,E09000031,"dependent children in household, youngest aged 5 to 9",All adults,16,0,6550
2001,E09000031,"dependent children in household, youngest aged 5 to 9",In a couple household,16,1,5160
2001,E09000031,"dependent children in household, youngest aged 5 to 9",Not in a couple household,16,2,1390
2001,E09000031,"dependent children in household, youngest aged 10 to 15",All adults,17,0,5095
2001,E09000031,"dependent children in household, youngest aged 10 to 15",In a couple household,17,1,3687
2001,E09000031,"dependent children in household, youngest aged 10 to 15",Not in a couple household,17,2,1408
2001,E09000031,"dependent children in household, youngest aged 16 to 18",All adults,18,0,895
2001,E09000031,"dependent children in household, youngest aged 16 to 18",In a couple household,18,1,579
2001,E09000031,"dependent children in household, youngest aged 16 to 18",Not in a couple household,18,2,316
2001,E09000031,Aged 45 to 54,All adults,19,0,23815
2001,E09000031,Aged 45 to 54,In a couple household,19,1,16387
2001,E09000031,Aged 45 to 54,Not in a couple household,19,2,7428
2001,E09000031,no dependent children in household,All adults,20,0,14921
2001,E09000031,no dependent children in household,In a couple household,20,1,8877
2001,E09000031,no dependent children in household,Not in a couple household,20,2,6044
2001,E09000031,"dependent children in household, youngest aged 0 to 4",All adults,21,0,1208
2001,E09000031,"dependent children in household, youngest aged 0 to 4",In a couple household,21,1,1057
2001,E09000031,"dependent children in household, youngest aged 0 to 4",Not in a couple household,21,2,151
2001,E09000031,"dependent children in household, youngest aged 5 to 9",All adults,22,0,1773
2001,E09000031,"dependent children in household, youngest aged 5 to 9",In a couple household,22,1,1534
2001,E09000031,"dependent children in household, youngest aged 5 to 9",Not in a couple household,22,2,239
2001,E09000031,"dependent children in household, youngest aged 10 to 15",All adults,23,0,3979
2001,E09000031,"dependent children in household, youngest aged 10 to 15",In a couple household,23,1,3303
2001,E09000031,"dependent children in household, youngest aged 10 to 15",Not in a couple household,23,2,676
2001,E09000031,"dependent children in household, youngest aged 16 to 18",All adults,24,0,1934
2001,E09000031,"dependent children in household, youngest aged 16 to 18",In a couple household,24,1,1616
2001,E09000031,"dependent children in household, youngest aged 16 to 18",Not in a couple household,24,2,318
2001,E09000031,55 to pensionable age,All adults,25,0,13573
2001,E09000031,55 to pensionable age,In a couple household,25,1,9508
2001,E09000031,55 to pensionable age,Not in a couple household,25,2,4065
2001,E09000031,no dependent children in household,All adults,26,0,11816
2001,E09000031,no dependent children in household,In a couple household,26,1,7975
2001,E09000031,no dependent children in household,Not in a couple household,26,2,3841
2001,E09000031,"dependent children in household, youngest aged 0 to 4",All adults,27,0,404
2001,E09000031,"dependent children in household, youngest aged 0 to 4",In a couple household,27,1,351
2001,E09000031,"dependent children in household, youngest aged 0 to 4",Not in a couple household,27,2,53
2001,E09000031,"dependent children in household, youngest aged 5 to 9",All adults,28,0,282
