date,geography_code,c_hhchuk11_name,c_ethpuk11_name,obs_value
2001,E09000021,One person household,Asian/Asian British: Bangladeshi,20
2001,E09000021,One person household,Asian/Asian British: Other,158
2001,E09000021,One person household,Black/Black British,255
2001,E09000021,One person household,Black/Black British: Black Caribbean,107
2001,E09000021,One person household,Black/Black British: Black African,132
2001,E09000021,One person household,Black/Black British: Other,16
2001,E09000021,One person household,Chinese/Other,350
2001,E09000021,One person household,Chinese/Other: Chinese,191
2001,E09000021,One person household,Chinese/Other: Other,159
2001,E09000021,One person household : Pensioner,White,7765
2001,E09000021,One person household : Pensioner,White: British,7279
2001,E09000021,One person household : Pensioner,White: Irish,279
2001,E09000021,One person household : Pensioner,White: Other,207
2001,E09000021,One person household : Pensioner,Mixed,48
2001,E09000021,One person household : Pensioner,Mixed: White and Black Caribbean,5
2001,E09000021,One person household : Pensioner,Mixed: White and Black African,10
2001,E09000021,One person household : Pensioner,Mixed: White and Asian,15
2001,E09000021,One person household : Pensioner,Mixed: Other,18
2001,E09000021,One person household : Pensioner,Asian/Asian British,117
2001,E09000021,One person household : Pensioner,Asian/Asian British: Indian,51
2001,E09000021,One person household : Pensioner,Asian/Asian British: Pakistani,15
2001,E09000021,One person household : Pensioner,Asian/Asian British: Bangladeshi,0
2001,E09000021,One person household : Pensioner,Asian/Asian British: Other,51
2001,E09000021,One person household : Pensioner,Black/Black British,36
2001,E09000021,One person household : Pensioner,Black/Black British: Black Caribbean,25
2001,E09000021,One person household : Pensioner,Black/Black British: Black African,8
2001,E09000021,One person household : Pensioner,Black/Black British: Other,3
2001,E09000021,One person household : Pensioner,Chinese/Other,30
2001,E09000021,One person household : Pensioner,Chinese/Other: Chinese,18
2001,E09000021,One person household : Pensioner,Chinese/Other: Other,12
2001,E09000021,One person household : Other,White,10541
2001,E09000021,One person household : Other,White: British,9551
2001,E09000021,One person household : Other,White: Irish,332
2001,E09000021,One person household : Other,White: Other,658
2001,E09000021,One person household : Other,Mixed,154
2001,E09000021,One person household : Other,Mixed: White and Black Caribbean,19
2001,E09000021,One person household : Other,Mixed: White and Black African,26
2001,E09000021,One person household : Other,Mixed: White and Asian,72
2001,E09000021,One person household : Other,Mixed: Other,37
2001,E09000021,One person household : Other,Asian/Asian British,510
2001,E09000021,One person household : Other,Asian/Asian British: Indian,309
2001,E09000021,One person household : Other,Asian/Asian British: Pakistani,74
2001,E09000021,One person household : Other,Asian/Asian British: Bangladeshi,20
2001,E09000021,One person household : Other,Asian/Asian British: Other,107
2001,E09000021,One person household : Other,Black/Black British,219
2001,E09000021,One person household : Other,Black/Black British: Black Caribbean,82
2001,E09000021,One person household : Other,Black/Black British: Black African,124
2001,E09000021,One person household : Other,Black/Black British: Other,13
2001,E09000021,One person household : Other,Chinese/Other,320
2001,E09000021,One person household : Other,Chinese/Other: Chinese,173
2001,E09000021,One person household : Other,Chinese/Other: Other,147
2001,E09000021,One family and no others,White,31234
2001,E09000021,One family and no others,White: British,27969
2001,E09000021,One family and no others,White: Irish,942
2001,E09000021,One family and no others,White: Other,2323
2001,E09000021,One family and no others,Mixed,403
2001,E09000021,One family and no others,Mixed: White and Black Caribbean,60
2001,E09000021,One family and no others,Mixed: White and Black African,52
2001,E09000021,One family and no others,Mixed: White and Asian,171
2001,E09000021,One family and no others,Mixed: Other,120
2001,E09000021,One family and no others,Asian/Asian British,2320
2001,E09000021,One family and no others,Asian/Asian British: Indian,1105
2001,E09000021,One family and no others,Asian/Asian British: Pakistani,350
2001,E09000021,One family and no others,Asian/Asian British: Bangladeshi,66
2001,E09000021,One family and no others,Asian/Asian British: Other,799
2001,E09000021,One family and no others,Black/Black British,470
2001,E09000021,One family and no others,Black/Black British: Black Caribbean,198
2001,E09000021,One family and no others,Black/Black British: Black African,245
2001,E09000021,One family and no others,Black/Black British: Other,27
2001,E09000021,One family and no others,Chinese/Other,1223
2001,E09000021,One family and no others,Chinese/Other: Chinese,429
2001,E09000021,One family and no others,Chinese/Other: Other,794
2001,E09000021,One family : All pensioners,White,3908
2001,E09000021,One family : All pensioners,White: British,3649
2001,E09000021,One family : All pensioners,White: Irish,106
2001,E09000021,One family : All pensioners,White: Other,153
2001,E09000021,One family : All pensioners,Mixed,17
2001,E09000021,One family : All pensioners,Mixed: White and Black Caribbean,3
2001,E09000021,One family : All pensioners,Mixed: White and Black African,3
2001,E09000021,One family : All pensioners,Mixed: White and Asian,11
2001,E09000021,One family : All pensioners,Mixed: Other,0
2001,E09000021,One family : All pensioners,Asian/Asian British,111
2001,E09000021,One family : All pensioners,Asian/Asian British: Indian,65
2001,E09000021,One family : All pensioners,Asian/Asian British: Pakistani,10
