date,geography_code,c_age_name,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Non step-family,225
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Married or remarried - Step-family,19
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Non step-family,26
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 8 to 9,Couple family: Cohabiting: Step-family,13
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Lone parent family: Male parent,16
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Lone parent family: Female parent,158
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Non step-family,231
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Married or remarried - Step-family,33
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Non step-family,29
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 10 to 11,Couple family: Cohabiting: Step-family,39
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Lone parent family: Male parent,70
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Lone parent family: Female parent,436
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Non step-family,866
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Married or remarried - Step-family,88
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Non step-family,52
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 12 to 15,Couple family: Cohabiting: Step-family,66
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Lone parent family: Male parent,54
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Lone parent family: Female parent,307
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Non step-family,798
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Married or remarried - Step-family,54
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Non step-family,14
2001,E09000016,FRP Age 35 to 49,One dependent child in family aged 16 to 18,Couple family: Cohabiting: Step-family,35
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Lone parent family: Male parent,17
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Lone parent family: Female parent,144
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,1496
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,76
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,169
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,49
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Lone parent family: Male parent,23
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Lone parent family: Female parent,192
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,1244
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,51
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,86
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,37
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Lone parent family: Male parent,12
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Lone parent family: Female parent,192
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,891
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,29
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,36
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,13
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Lone parent family: Male parent,23
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Lone parent family: Female parent,196
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,871
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,30
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,28
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,27
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Lone parent family: Male parent,28
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Lone parent family: Female parent,272
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,1299
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,54
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,28
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,38
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Lone parent family: Male parent,3
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Lone parent family: Female parent,29
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,115
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,7
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,3
2001,E09000016,FRP Age 35 to 49,"Two dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,5
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Male parent,3
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Lone parent family: Female parent,122
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Non step-family,1027
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Married or remarried - Step-family,117
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Non step-family,73
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 0 to 4",Couple family: Cohabiting: Step-family,71
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Male parent,6
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Lone parent family: Female parent,133
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Non step-family,749
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Married or remarried - Step-family,81
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Non step-family,31
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 5 to 7",Couple family: Cohabiting: Step-family,29
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Male parent,3
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Lone parent family: Female parent,87
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Non step-family,441
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Married or remarried - Step-family,31
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Non step-family,9
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 8 to 9",Couple family: Cohabiting: Step-family,12
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Male parent,9
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Lone parent family: Female parent,77
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Non step-family,332
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Married or remarried - Step-family,16
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Non step-family,7
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 10 to 11",Couple family: Cohabiting: Step-family,10
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Male parent,3
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Lone parent family: Female parent,39
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Non step-family,201
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Married or remarried - Step-family,12
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Non step-family,4
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 12 to 15",Couple family: Cohabiting: Step-family,5
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Male parent,0
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Lone parent family: Female parent,0
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Non step-family,4
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Married or remarried - Step-family,0
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Non step-family,0
2001,E09000016,FRP Age 35 to 49,"Three or more dependent children, youngest aged 16 to 18",Couple family: Cohabiting: Step-family,0
2001,E09000016,FRP Age 50 and over,Families with no dependent children,Lone parent family: Male parent,591
2001,E09000016,FRP Age 50 and over,Families with no dependent children,Lone parent family: Female parent,2348
2001,E09000016,FRP Age 50 and over,Families with no dependent children,Couple family: Married or remarried - Non step-family,24574
2001,E09000016,FRP Age 50 and over,Families with no dependent children,Couple family: Married or remarried - Step-family,352
2001,E09000016,FRP Age 50 and over,Families with no dependent children,Couple family: Cohabiting: Non step-family,908
2001,E09000016,FRP Age 50 and over,Families with no dependent children,Couple family: Cohabiting: Step-family,145
2001,E09000016,FRP Age 50 and over,One dependent child in family aged 0 to 4,Lone parent family: Male parent,7
2001,E09000016,FRP Age 50 and over,One dependent child in family aged 0 to 4,Lone parent family: Female parent,28
2001,E09000016,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Non step-family,67
2001,E09000016,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Married or remarried - Step-family,12
2001,E09000016,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Non step-family,12
2001,E09000016,FRP Age 50 and over,One dependent child in family aged 0 to 4,Couple family: Cohabiting: Step-family,3
