date,geography_code,c_hhchuk11_name,c_relpuk11_name,obs_value
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Christian,5781
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Buddhist,46
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Hindu,159
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Jewish,109
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Muslim,264
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Sikh,79
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Other religion,32
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,No religion,1602
2001,E09000027,One family and no others: Married Couple Households: With two or more dependent children,Religion not stated,523
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Christian,2270
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Buddhist,24
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Hindu,69
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Jewish,38
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Muslim,65
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Sikh,44
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Other religion,4
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,No religion,419
2001,E09000027,One family and no others: Married Couple Households: All children non-dependent,Religion not stated,198
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Christian,3915
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Buddhist,24
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Hindu,13
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Jewish,38
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Muslim,35
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Sikh,7
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Other religion,31
2001,E09000027,One family and no others: Cohabiting Couple Family Households,No religion,2341
2001,E09000027,One family and no others: Cohabiting Couple Family Households,Religion not stated,520
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Christian,2863
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Buddhist,18
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Hindu,13
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Jewish,27
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Muslim,20
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Sikh,4
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Other religion,21
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,No religion,1667
2001,E09000027,One family and no others: Cohabiting Couple Family Households: No children,Religion not stated,376
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Christian,514
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Buddhist,3
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Hindu,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Jewish,3
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Muslim,9
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Sikh,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Other religion,6
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,No religion,307
2001,E09000027,One family and no others: Cohabiting Couple Family Households: With one dependent child,Religion not stated,63
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Christian,425
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Buddhist,3
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Hindu,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Jewish,5
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Muslim,6
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Sikh,3
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Other religion,4
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,No religion,327
2001,E09000027,One family and no others: Cohabiting Couple Family Households: Two or more dependent children,Religion not stated,71
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Christian,113
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Buddhist,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Hindu,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Jewish,3
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Muslim,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Sikh,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Other religion,0
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,No religion,40
2001,E09000027,One family and no others: Cohabiting Couple Family Households: All children non-dependent,Religion not stated,10
2001,E09000027,One family and no others: Lone Parent Households,Christian,3472
2001,E09000027,One family and no others: Lone Parent Households,Buddhist,70
2001,E09000027,One family and no others: Lone Parent Households,Hindu,79
2001,E09000027,One family and no others: Lone Parent Households,Jewish,38
2001,E09000027,One family and no others: Lone Parent Households,Muslim,155
2001,E09000027,One family and no others: Lone Parent Households,Sikh,32
2001,E09000027,One family and no others: Lone Parent Households,Other religion,39
2001,E09000027,One family and no others: Lone Parent Households,No religion,972
