date,geography_code,c_hhchuk11_name,c_ethhuk11_name,obs_value
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Pakistani,475
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Bangladeshi,44
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Chinese,61
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Asian/Asian British: Other Asian,222
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: African,161
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,419
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,55
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Arab,8
2011,E09000031,One family only: Married or same-sex civil partnership couple: All children non-dependent,Other ethnic group: Any other ethnic group,120
2011,E09000031,One family only: Cohabiting couple: No children,White: English/Welsh/Scottish/Northern Irish/British,2575
2011,E09000031,One family only: Cohabiting couple: No children,White: Irish,112
2011,E09000031,One family only: Cohabiting couple: No children,White: Gypsy or Irish Traveller,1
2011,E09000031,One family only: Cohabiting couple: No children,White: Other White,760
2011,E09000031,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black Caribbean,44
2011,E09000031,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Black African,28
2011,E09000031,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: White and Asian,31
2011,E09000031,One family only: Cohabiting couple: No children,Mixed/multiple ethnic group: Other Mixed,55
2011,E09000031,One family only: Cohabiting couple: No children,Asian/Asian British: Indian,56
2011,E09000031,One family only: Cohabiting couple: No children,Asian/Asian British: Pakistani,44
2011,E09000031,One family only: Cohabiting couple: No children,Asian/Asian British: Bangladeshi,16
2011,E09000031,One family only: Cohabiting couple: No children,Asian/Asian British: Chinese,46
2011,E09000031,One family only: Cohabiting couple: No children,Asian/Asian British: Other Asian,51
2011,E09000031,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: African,124
2011,E09000031,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Caribbean,208
2011,E09000031,One family only: Cohabiting couple: No children,Black/African/Caribbean/Black British: Other Black,52
2011,E09000031,One family only: Cohabiting couple: No children,Other ethnic group: Arab,14
2011,E09000031,One family only: Cohabiting couple: No children,Other ethnic group: Any other ethnic group,66
2011,E09000031,One family only: Cohabiting couple: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,1498
2011,E09000031,One family only: Cohabiting couple: Dependent children,White: Irish,55
2011,E09000031,One family only: Cohabiting couple: Dependent children,White: Gypsy or Irish Traveller,7
2011,E09000031,One family only: Cohabiting couple: Dependent children,White: Other White,652
2011,E09000031,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,44
2011,E09000031,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Black African,23
2011,E09000031,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: White and Asian,24
2011,E09000031,One family only: Cohabiting couple: Dependent children,Mixed/multiple ethnic group: Other Mixed,47
2011,E09000031,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Indian,33
2011,E09000031,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Pakistani,93
2011,E09000031,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Bangladeshi,23
2011,E09000031,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Chinese,22
2011,E09000031,One family only: Cohabiting couple: Dependent children,Asian/Asian British: Other Asian,66
2011,E09000031,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: African,318
2011,E09000031,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Caribbean,336
2011,E09000031,One family only: Cohabiting couple: Dependent children,Black/African/Caribbean/Black British: Other Black,119
2011,E09000031,One family only: Cohabiting couple: Dependent children,Other ethnic group: Arab,65
2011,E09000031,One family only: Cohabiting couple: Dependent children,Other ethnic group: Any other ethnic group,79
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,301
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,White: Irish,10
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,White: Gypsy or Irish Traveller,1
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,White: Other White,31
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black Caribbean,3
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Black African,1
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: White and Asian,3
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Mixed/multiple ethnic group: Other Mixed,1
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Indian,5
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Pakistani,11
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Bangladeshi,0
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Chinese,0
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Asian/Asian British: Other Asian,10
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: African,14
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Caribbean,56
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Black/African/Caribbean/Black British: Other Black,6
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Arab,1
2011,E09000031,One family only: Cohabiting couple: All children non-dependent,Other ethnic group: Any other ethnic group,6
2011,E09000031,One family only: Lone parent: Dependent children,White: English/Welsh/Scottish/Northern Irish/British,2702
2011,E09000031,One family only: Lone parent: Dependent children,White: Irish,113
2011,E09000031,One family only: Lone parent: Dependent children,White: Gypsy or Irish Traveller,30
2011,E09000031,One family only: Lone parent: Dependent children,White: Other White,1002
2011,E09000031,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Black Caribbean,218
2011,E09000031,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Black African,110
2011,E09000031,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: White and Asian,64
2011,E09000031,One family only: Lone parent: Dependent children,Mixed/multiple ethnic group: Other Mixed,102
2011,E09000031,One family only: Lone parent: Dependent children,Asian/Asian British: Indian,128
2011,E09000031,One family only: Lone parent: Dependent children,Asian/Asian British: Pakistani,595
2011,E09000031,One family only: Lone parent: Dependent children,Asian/Asian British: Bangladeshi,100
2011,E09000031,One family only: Lone parent: Dependent children,Asian/Asian British: Chinese,54
2011,E09000031,One family only: Lone parent: Dependent children,Asian/Asian British: Other Asian,207
2011,E09000031,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: African,1408
2011,E09000031,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: Caribbean,1450
2011,E09000031,One family only: Lone parent: Dependent children,Black/African/Caribbean/Black British: Other Black,400
2011,E09000031,One family only: Lone parent: Dependent children,Other ethnic group: Arab,55
2011,E09000031,One family only: Lone parent: Dependent children,Other ethnic group: Any other ethnic group,180
2011,E09000031,One family only: Lone parent: All children non-dependent,White: English/Welsh/Scottish/Northern Irish/British,2023
