date,geography_code,c_dpcfamuk11_name,c_fmtfamuk11_name,obs_value
2011,E09000021,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,28
2011,E09000021,Two dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,330
2011,E09000021,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),1561
2011,E09000021,Two dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,62
2011,E09000021,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),103
2011,E09000021,Two dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,27
2011,E09000021,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,30
2011,E09000021,Two dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,378
2011,E09000021,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),123
2011,E09000021,Two dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,6
2011,E09000021,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),6
2011,E09000021,Two dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,3
2011,E09000021,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,5
2011,E09000021,Two dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,47
2011,E09000021,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),963
2011,E09000021,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,90
2011,E09000021,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),100
2011,E09000021,Three or more dependent children in family; youngest aged 0 to 4,Couple family: Cohabiting: Step-family,49
2011,E09000021,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Male parent,7
2011,E09000021,Three or more dependent children in family; youngest aged 0 to 4,Lone parent family: Female parent,227
2011,E09000021,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),660
2011,E09000021,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Married or same-sex civil partnership: Step-family,35
2011,E09000021,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),46
2011,E09000021,Three or more dependent children in family; youngest aged 5 to 9,Couple family: Cohabiting: Step-family,18
2011,E09000021,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Male parent,7
2011,E09000021,Three or more dependent children in family; youngest aged 5 to 9,Lone parent family: Female parent,155
2011,E09000021,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),347
2011,E09000021,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Married or same-sex civil partnership: Step-family,10
2011,E09000021,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),17
2011,E09000021,Three or more dependent children in family; youngest aged 10 to 15,Couple family: Cohabiting: Step-family,2
2011,E09000021,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Male parent,15
2011,E09000021,Three or more dependent children in family; youngest aged 10 to 15,Lone parent family: Female parent,73
2011,E09000021,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),7
2011,E09000021,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Married or same-sex civil partnership: Step-family,1
2011,E09000021,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),0
2011,E09000021,Three or more dependent children in family; youngest aged 16 to 18,Couple family: Cohabiting: Step-family,0
2011,E09000021,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Male parent,0
2011,E09000021,Three or more dependent children in family; youngest aged 16 to 18,Lone parent family: Female parent,1
2011,E09000024,Families with no dependent children,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),17589
2011,E09000024,Families with no dependent children,Couple family: Married or same-sex civil partnership: Step-family,304
2011,E09000024,Families with no dependent children,Couple family: Cohabiting: No children or non step-family (all children belong to both members of the couple),6610
2011,E09000024,Families with no dependent children,Couple family: Cohabiting: Step-family,84
2011,E09000024,Families with no dependent children,Lone parent family: Male parent,672
2011,E09000024,Families with no dependent children,Lone parent family: Female parent,3038
2011,E09000024,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: No children or non step-family (all children belong to both members of the couple),3178
2011,E09000024,One dependent child in family aged 0 to 4,Couple family: Married or same-sex civil partnership: Step-family,41
