date,geography_code,c_hlqpuk11_name,dpcfamuk11_dpcefamuk11_name,c_sex_name,c_hours_name,obs_value
2011,E41000321,Other qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,318
2011,E41000321,Other qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,470
2011,E41000321,Other qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,288
2011,E41000321,Other qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,223
2011,E41000321,Other qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,1054
2011,E41000321,Other qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,507
2011,E41000321,Other qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,261
2011,E41000321,Other qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,100
2011,E41000321,Other qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,44
2011,E41000321,Other qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,126
2011,E41000321,Other qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,77
2011,E41000321,Other qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,105
2011,E41000322,No qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,319
2011,E41000322,No qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,689
2011,E41000322,No qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,517
2011,E41000322,No qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,250
2011,E41000322,No qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,721
2011,E41000322,No qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,794
2011,E41000322,No qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,474
2011,E41000322,No qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,148
2011,E41000322,No qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,219
2011,E41000322,No qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,788
2011,E41000322,No qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,469
2011,E41000322,No qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,380
2011,E41000322,Level 1 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,180
2011,E41000322,Level 1 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,851
2011,E41000322,Level 1 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,625
2011,E41000322,Level 1 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,640
2011,E41000322,Level 1 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,332
2011,E41000322,Level 1 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,1131
2011,E41000322,Level 1 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,763
2011,E41000322,Level 1 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,384
2011,E41000322,Level 1 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,83
2011,E41000322,Level 1 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,478
2011,E41000322,Level 1 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,399
2011,E41000322,Level 1 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,621
2011,E41000322,Level 2 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,130
2011,E41000322,Level 2 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,798
2011,E41000322,Level 2 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,623
2011,E41000322,Level 2 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,704
2011,E41000322,Level 2 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,238
2011,E41000322,Level 2 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,962
2011,E41000322,Level 2 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,768
2011,E41000322,Level 2 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,565
2011,E41000322,Level 2 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,64
2011,E41000322,Level 2 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,424
2011,E41000322,Level 2 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,350
2011,E41000322,Level 2 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,504
2011,E41000322,Apprenticeship,One dependent child in family,Males,Part-time: 30 hours or less worked,20
2011,E41000322,Apprenticeship,One dependent child in family,Males,Full-time: 31 or more hours worked,183
2011,E41000322,Apprenticeship,One dependent child in family,Females,Part-time: 30 hours or less worked,27
2011,E41000322,Apprenticeship,One dependent child in family,Females,Full-time: 31 or more hours worked,26
2011,E41000322,Apprenticeship,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,27
2011,E41000322,Apprenticeship,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,160
2011,E41000322,Apprenticeship,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,16
2011,E41000322,Apprenticeship,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,8
2011,E41000322,Apprenticeship,All children in family non-dependent,Males,Part-time: 30 hours or less worked,33
2011,E41000322,Apprenticeship,All children in family non-dependent,Males,Full-time: 31 or more hours worked,230
2011,E41000322,Apprenticeship,All children in family non-dependent,Females,Part-time: 30 hours or less worked,23
2011,E41000322,Apprenticeship,All children in family non-dependent,Females,Full-time: 31 or more hours worked,19
2011,E41000322,Level 3 qualifications,One dependent child in family,Males,Part-time: 30 hours or less worked,94
2011,E41000322,Level 3 qualifications,One dependent child in family,Males,Full-time: 31 or more hours worked,678
2011,E41000322,Level 3 qualifications,One dependent child in family,Females,Part-time: 30 hours or less worked,457
2011,E41000322,Level 3 qualifications,One dependent child in family,Females,Full-time: 31 or more hours worked,602
2011,E41000322,Level 3 qualifications,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,186
2011,E41000322,Level 3 qualifications,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,776
2011,E41000322,Level 3 qualifications,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,595
2011,E41000322,Level 3 qualifications,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,410
2011,E41000322,Level 3 qualifications,All children in family non-dependent,Males,Part-time: 30 hours or less worked,41
2011,E41000322,Level 3 qualifications,All children in family non-dependent,Males,Full-time: 31 or more hours worked,321
2011,E41000322,Level 3 qualifications,All children in family non-dependent,Females,Part-time: 30 hours or less worked,166
2011,E41000322,Level 3 qualifications,All children in family non-dependent,Females,Full-time: 31 or more hours worked,359
2011,E41000322,Level 4 qualifications and above,One dependent child in family,Males,Part-time: 30 hours or less worked,418
2011,E41000322,Level 4 qualifications and above,One dependent child in family,Males,Full-time: 31 or more hours worked,2699
2011,E41000322,Level 4 qualifications and above,One dependent child in family,Females,Part-time: 30 hours or less worked,1361
2011,E41000322,Level 4 qualifications and above,One dependent child in family,Females,Full-time: 31 or more hours worked,2686
2011,E41000322,Level 4 qualifications and above,Two or more dependent children in family,Males,Part-time: 30 hours or less worked,562
2011,E41000322,Level 4 qualifications and above,Two or more dependent children in family,Males,Full-time: 31 or more hours worked,3199
2011,E41000322,Level 4 qualifications and above,Two or more dependent children in family,Females,Part-time: 30 hours or less worked,1645
2011,E41000322,Level 4 qualifications and above,Two or more dependent children in family,Females,Full-time: 31 or more hours worked,1951
2011,E41000322,Level 4 qualifications and above,All children in family non-dependent,Males,Part-time: 30 hours or less worked,156
